ID,Acceleration x,Acceleration y,Acceleration z,Gyroscope x,Gyroscope y,Gyroscope z,Quaternion w,Quaternion x,Quaternion y,Quaternion z,Linear Acceleration x,Linear Acceleration y,Linear Acceleration z,Time,Battery
12,-0.005371,0.9697,-0.165,0.1087,-0.08965,0.1335,7.65,-36,-3.9,0.60715,0.7181,0.2599,0.2194,-1305610459,98
13,-0.01221,0.05176,1.012,0.3681,-0.206,-0.2098,0.88837,0.019935,0.016695,0.45839,-0.0008087,0.001038,0.01308,43939553,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.02246,0.958,-0.2461,0.005722,-0.2174,-0.1335,-1.05,-39.3,15,0.073212,0.08542,-0.7867,-0.607,-1305984450,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.005371,0.9731,-0.1553,-0.1411,0,-0.2346,0.50961,0.59642,0.47216,0.40205,-0.003708,-0.0144,0.002029,-1305475658,68
6,0.01318,0.9868,-0.1914,-0.08202,-0.07248,-0.1736,0.17549,0.2276,0.74039,0.60763,-0.003555,0.007172,0.008575,-1305097828,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.0009766,0.957,-0.1816,0.1583,-0.01717,0.009537,0.50615,0.6061,0.47041,0.39391,-0.002258,-0.02711,-0.004349,-1305139467,126
9,0.0127,0.9976,-0.1328,-0.2518,0.03815,-0.1831,0.44878,0.51577,0.54622,0.48396,0.003738,0.005936,-0.004044,-1305652505,70
10,-0.0009766,0.9751,-0.2163,0.05722,0.06294,-0.09155,0.60021,0.74732,0.22679,0.17269,0.01317,-0.0003204,0.003555,-1305676436,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,-0.004395,0.9766,-0.1704,-0.07439,-0.1507,-0.04959,7.35,-34.2,-4.65,0.60708,0.718,0.2601,0.2196,-1305520360,98
13,-0.01221,0.05176,1.012,0.3681,-0.206,-0.2098,0.88837,0.019935,0.016695,0.45839,-0.0008087,0.001038,0.01308,43939553,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.0127,0.9429,-0.2563,-0.1163,-0.03433,0.1717,-3,-39.45,15.6,0.073422,0.08568,-0.7867,-0.6069,-1305901268,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.001953,0.9819,-0.1582,0.164,0.06104,-0.1736,0.50962,0.59641,0.47223,0.40198,0.003784,-0.005585,-0.0007935,-1305355778,68
6,0.009277,0.978,-0.2007,-0.1431,0.04959,0.1316,0.17509,0.22719,0.74052,0.60775,-0.007553,-0.001617,-0.0007019,-1305028303,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.005371,0.9575,-0.1753,0.2804,0.1049,-0.0515,0.50594,0.60576,0.47082,0.39422,-0.006561,-0.02664,0.001953,-1305047253,126
9,0.01758,0.9883,-0.1274,0.05341,0.3433,0.1221,0.44886,0.51588,0.54608,0.48392,0.008514,-0.003357,0.001251,-1305631793,70
10,-0.01221,0.9751,-0.2192,0.1793,0.124,0.1526,0.60029,0.74742,0.22646,0.17242,0.001953,-0.0003204,0.0006256,-1305626224,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.005371,0.9688,-0.1646,0.04768,-0.08965,0.1335,7.65,-34.5,-3.15,0.60716,0.7182,0.2597,0.2192,-1305460908,98
13,-0.01221,0.05176,1.012,0.3681,-0.206,-0.2098,0.88837,0.019935,0.016695,0.45839,-0.0008087,0.001038,0.01308,43939553,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.01904,0.9551,-0.2446,0.06676,0.08774,-0.01144,-2.1,-38.55,16.5,0.073489,0.08558,-0.7868,-0.6068,-1305788431,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.004395,0.9756,-0.1465,0.164,-0.06104,-0.1125,0.50954,0.59647,0.47222,0.40198,0.006088,-0.01192,0.01108,-1305235670,68
6,0.02539,0.9761,-0.209,-0.02098,-0.1335,-0.1125,0.1753,0.22755,0.74044,0.60765,0.008453,-0.00354,-0.008911,-1304948295,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.00293,0.9575,-0.168,-0.0248,-0.0782,-0.2956,0.50593,0.60572,0.47084,0.39428,0.001724,-0.02666,0.009201,-1304988919,126
9,0.01807,0.9775,-0.1362,0.1144,-0.08392,0,0.44903,0.5161,0.5459,0.48374,0.009003,-0.01408,-0.007477,-1305592035,70
10,-0.01758,0.978,-0.2139,-0.1869,-0.1812,0.03052,0.60041,0.74747,0.22618,0.17214,-0.003311,0.002579,0.005875,-1305536535,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.007324,0.9673,-0.1655,-0.1354,0.3376,0.1335,6,-34.35,-1.95,0.60728,0.7183,0.2593,0.219,-1305400430,98
13,-0.01221,0.05176,1.012,0.3681,-0.206,-0.2098,0.88837,0.019935,0.016695,0.45839,-0.0008087,0.001038,0.01308,43939553,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.004883,0.9585,-0.2437,-0.1163,-0.03433,-0.1335,-0.75,-37.95,14.85,0.073592,0.08566,-0.7868,-0.6068,-1305760353,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.0009766,0.9775,-0.1592,-0.01907,0,-0.0515,0.50949,0.59652,0.47224,0.40196,0.00264,-0.009933,-0.00148,-1305145703,68
6,0.03174,0.9756,-0.2002,-0.02098,0.04959,0.3147,0.17491,0.22717,0.74057,0.60775,0.01469,-0.004028,-9.155e-05,-1304868324,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.005859,0.9712,-0.1743,-0.07629,-0.04005,0.02289,0.50605,0.60579,0.47075,0.39411,-0.006897,-0.01299,0.002869,-1304898992,126
9,0.01514,0.9829,-0.1318,0.1144,-0.08392,-0.1831,0.44922,0.51633,0.54569,0.48355,0.006073,-0.008713,-0.003067,-1305570145,70
10,-0.01953,0.9678,-0.2144,-0.003815,0.185,0.03052,0.60053,0.74768,0.22561,0.1716,-0.005173,-0.007645,0.005493,-1305466339,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.01855,0.9731,-0.1753,-0.01335,-0.02861,0.07248,8.4,-36,-4.65,0.60726,0.7184,0.2592,0.2189,-1305340360,98
13,-0.01221,0.05176,1.012,0.3681,-0.206,-0.2098,0.88837,0.019935,0.016695,0.45839,-0.0008087,0.001038,0.01308,43939553,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.004395,0.9521,-0.252,-0.2384,-0.03433,-0.01144,-0.60001,-37.8,15.45,0.073353,0.08547,-0.7868,-0.6068,-1305718442,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.00293,0.9785,-0.1626,-0.01907,0,0.009537,0.50955,0.59647,0.47223,0.40197,-0.00119,-0.008987,-0.005035,-1305055658,68
6,0.01367,0.9805,-0.1982,-0.08202,-0.07248,0.009537,0.17414,0.22636,0.74081,0.60798,-0.003555,0.0008545,0.001846,-1304788303,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.008301,0.9585,-0.1714,0.04578,0.08202,0.145,0.50616,0.60589,0.47062,0.39397,-0.009277,-0.02567,0.005814,-1304837234,126
9,0.008301,0.9834,-0.1323,-0.1297,-0.267,0.1831,0.44933,0.51642,0.54558,0.48349,-0.0007782,-0.00824,-0.003632,-1305531931,70
10,-0.001953,0.9683,-0.2266,-0.06485,0.185,-0.1526,0.60059,0.74782,0.22514,0.1714,0.01213,-0.007172,-0.006729,-1305357084,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,-0.005371,0.9736,-0.165,0.2918,0.09346,0.1335,8.25,-33.15,-3,0.60722,0.7185,0.2592,0.2188,-1305270435,98
13,-0.01221,0.05176,1.012,0.3681,-0.206,-0.2098,0.88837,0.019935,0.016695,0.45839,-0.0008087,0.001038,0.01308,43939553,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.009277,0.9609,-0.252,-0.05531,0.2098,0.1717,-2.4,-37.05,14.7,0.073433,0.0857,-0.7868,-0.6068,-1305466469,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.003906,0.9932,-0.1597,0.2251,0,0.2537,0.5096,0.59643,0.47221,0.402,0.005661,0.005646,-0.002243,-1305025535,68
6,0.02686,0.9888,-0.1919,-0.1431,-0.01144,0.009537,0.17424,0.22642,0.74081,0.60792,0.009735,0.009171,0.008255,-1304717748,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.005859,0.9604,-0.1733,-0.07629,0.08202,-0.03815,0.50613,0.60594,0.47058,0.39398,0.004761,-0.02371,0.003876,-1304748926,126
9,0.01172,0.9819,-0.127,-0.06866,-0.08392,0.1221,0.44945,0.51651,0.5454,0.48348,0.002548,-0.00972,0.001541,-1305462040,70
10,-0.005859,0.9829,-0.2241,-0.003815,-0.1812,-0.1526,0.60059,0.7478,0.22516,0.17143,0.008209,0.007477,-0.004318,-1305346530,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,-0.001465,0.9673,-0.1841,-0.07439,0.03242,0.07248,7.35,-33,-2.1,0.60703,0.7183,0.2598,0.2192,-1305080945,98
13,-0.01221,0.05176,1.012,0.3681,-0.206,-0.2098,0.88837,0.019935,0.016695,0.45839,-0.0008087,0.001038,0.01308,43939553,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.00293,0.9487,-0.2383,-0.1717,0.09727,0.1221,-1.2,-39.15,15.6,0.073666,0.08611,-0.7868,-0.6067,-1305383375,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.001953,0.9844,-0.1475,0.103,0.06104,-0.1125,0.50957,0.59645,0.47219,0.40202,0.003616,-0.003143,0.009979,-1304975674,68
6,0.01563,0.9756,-0.2036,-0.07057,0.1259,-0.1812,0.17387,0.22593,0.74094,0.60806,-0.00148,-0.004028,-0.003525,-1304647841,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.003906,0.9731,-0.1812,-0.1373,-0.1621,-0.09918,0.50611,0.60597,0.47059,0.39395,0.002808,-0.011,-0.00383,-1304679483,126
9,0.003906,0.978,-0.1284,0.1755,0.09918,-0.1831,0.44969,0.51676,0.54513,0.48329,-0.00531,-0.01364,1.526e-05,-1305369455,70
10,-0.01465,0.9609,-0.2192,-0.06485,0.124,-0.09155,0.60065,0.74786,0.2249,0.17127,-0.0006256,-0.01451,0.0005341,-1305256365,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.001465,0.9688,-0.1655,-0.1888,-0.04387,0.07248,7.5,-34.65,-2.7,0.60716,0.7185,0.2594,0.2187,-1304958669,98
13,-0.01221,0.05176,1.012,0.3681,-0.206,-0.2098,0.88837,0.019935,0.016695,0.45839,-0.0008087,0.001038,0.01308,43939553,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.02197,0.9609,-0.2427,0.2556,-0.0248,-0.1221,-1.65,-39.3,16.5,0.073719,0.08612,-0.7868,-0.6067,-1305355362,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.007324,0.9717,-0.1636,0.3471,-0.06104,-0.0515,0.50957,0.59645,0.47218,0.40203,-0.005676,-0.01584,-0.006165,-1304945672,68
6,0.01318,0.98,-0.1948,-0.009537,-0.1793,-0.3643,0.17482,0.22697,0.7406,0.60781,-0.003784,0.000351,0.005203,-1304567825,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.007813,0.9541,-0.1694,0.04578,0.3262,-0.2213,0.50585,0.6056,0.4711,0.39425,-0.008713,-0.03003,0.00795,-1304609015,126
9,0.01855,0.9917,-0.1372,-0.007629,-0.206,-0.1221,0.45009,0.51718,0.54474,0.48291,0.00943,3.052e-05,-0.008759,-1305272599,70
10,-0.0127,0.9663,-0.2222,0.2403,0.124,-0.03052,0.60083,0.74815,0.22403,0.17051,0.001373,-0.009125,-0.002319,-1305176343,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,-0.00293,0.9653,-0.1626,-0.005722,0.01717,0.1335,6.6,-34.95,-1.8,0.60714,0.7186,0.2593,0.2186,-1304880357,98
13,-0.01221,0.05176,1.012,0.3681,-0.206,-0.2098,0.88837,0.019935,0.016695,0.45839,-0.0008087,0.001038,0.01308,43939553,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.004883,0.9624,-0.2695,0.01144,-0.2079,-0.06104,-1.35,-38.25,15,0.073723,0.0862,-0.7868,-0.6066,-1305200411,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.007813,0.9673,-0.1558,-0.08011,-0.1831,0.3757,0.50956,0.59646,0.47216,0.40205,-0.006226,-0.02023,0.001648,-1304916219,68
6,0.01807,0.9712,-0.2012,0.0515,-0.05722,-0.3643,0.17439,0.22645,0.74072,0.60799,0.001053,-0.008469,-0.001282,-1304527723,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.007813,0.9653,-0.1714,-0.01526,0.08202,-0.09918,0.50602,0.60577,0.47087,0.39404,-0.008667,-0.0188,0.005981,-1304568927,126
9,0.01318,0.9961,-0.1274,0.05341,0.09918,-0.06104,0.45018,0.51731,0.54464,0.4828,0.004044,0.004425,0.001038,-1305252091,70
10,-0.008301,0.9844,-0.2139,-0.1259,-0.05913,-0.09155,0.6008,0.74805,0.22427,0.17076,0.005722,0.008926,0.00589,-1305156387,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,-0.00293,0.9595,-0.1641,-0.06676,0.0782,0.01144,7.65,-32.55,-3.6,0.60703,0.7183,0.2598,0.2191,-1304840324,98
13,-0.01221,0.05176,1.012,0.3681,-0.206,-0.2098,0.88837,0.019935,0.016695,0.45839,-0.0008087,0.001038,0.01308,43939553,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.01709,0.9502,-0.2549,-0.2937,0.2193,0,-3,-37.95,15.15,0.074196,0.08687,-0.7867,-0.6067,-1305033275,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.003906,0.9795,-0.166,0.164,-0.06104,0.07057,0.50958,0.59644,0.47213,0.40209,-0.002365,-0.008057,-0.008713,-1304893304,68
6,0.01514,0.9756,-0.2002,-0.07057,0.1259,-0.2422,0.1732,0.22498,0.7412,0.60828,-0.001816,-0.004044,-0.0001984,-1304415436,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.006836,0.9741,-0.1782,-0.1373,0.08202,-0.09918,0.50634,0.60623,0.47035,0.39354,-0.007675,-0.009995,-0.0007172,-1304487119,126
9,0.01025,0.999,-0.1338,-0.1907,-0.02289,-0.1831,0.45045,0.51755,0.54438,0.48259,0.00116,0.007355,-0.005371,-1305222432,70
10,-0.007813,0.978,-0.2153,-0.1659,-0.1144,-0.1564,0.60081,0.74802,0.22427,0.17088,0.006027,0.002563,0.004333,-1305046399,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,-0.003418,0.9722,-0.1709,-0.3109,0.1392,-0.04959,9.6,-35.25,-4.35,0.60696,0.7182,0.26,0.2194,-1304770426,98
13,-0.01221,0.05176,1.012,0.3681,-0.206,-0.2098,0.88837,0.019935,0.016695,0.45839,-0.0008087,0.001038,0.01308,43939553,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.006836,0.9478,-0.2515,-0.2327,-0.08583,-0.06104,-1.95,-38.7,14.85,0.074264,0.08696,-0.7867,-0.6066,-1305018412,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.003418,0.979,-0.1616,0.04196,-0.3662,0.1926,0.5096,0.59643,0.47215,0.40207,-0.001816,-0.008545,-0.004318,-1304876276,68
6,0.01563,0.978,-0.2002,0.1125,0.1259,-0.1812,0.17361,0.22556,0.74104,0.60815,-0.001419,-0.001602,-0.0001678,-1304335405,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.00293,0.9614,-0.1655,-0.1373,0.02098,0.145,0.50634,0.60622,0.47036,0.39354,-0.003738,-0.02269,0.01198,-1304478992,126
9,0.01025,0.999,-0.1338,-0.1907,-0.02289,-0.1831,0.45045,0.51755,0.54438,0.48259,0.00116,0.007355,-0.005371,-1305222432,70
10,-0.0127,0.9761,-0.209,-0.1659,0.06866,0.1488,0.60084,0.74799,0.22428,0.17088,0.001205,0.0005798,0.0106,-1305017041,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.001953,0.9707,-0.1719,-0.005722,-0.04387,0.3166,6.15,-34.5,-3.6,0.60695,0.7182,0.26,0.2194,-1304730341,98
13,-0.01221,0.05176,1.012,0.3681,-0.206,-0.2098,0.88837,0.019935,0.016695,0.45839,-0.0008087,0.001038,0.01308,43939553,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.01855,0.9609,-0.25,-0.04959,-0.1469,0.3662,-1.95,-38.7,16.2,0.074494,0.08727,-0.7867,-0.6066,-1304906417,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.01465,0.9697,-0.147,-0.08011,-0.3662,0.1316,0.50954,0.59648,0.47215,0.40207,0.01616,-0.01779,0.01045,-1304813863,68
6,0.01904,0.9619,-0.1924,0.0515,-0.1793,-0.1202,0.17296,0.22464,0.74128,0.60838,0.002136,-0.01773,0.007538,-1304195919,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.004395,0.9702,-0.1665,0.1068,0.02098,0.206,0.50648,0.60632,0.47023,0.39337,0.003708,-0.0139,0.01099,-1304413642,126
9,0.01025,0.9868,-0.1313,0.2365,-0.08392,0.1831,0.45043,0.51741,0.54448,0.48263,0.001312,-0.004868,-0.002991,-1305159999,70
10,-0.009766,0.9834,-0.2183,-0.288,0.06866,0.0267,0.60084,0.74806,0.22414,0.17074,0.004135,0.007935,0.001419,-1304966436,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,-0.002441,0.9614,-0.1641,0.05531,-0.04387,0.01144,7.35,-33,-5.1,0.60697,0.7183,0.26,0.2192,-1304660948,98
13,-0.01221,0.05176,1.012,0.3681,-0.206,-0.2098,0.88837,0.019935,0.016695,0.45839,-0.0008087,0.001038,0.01308,43939553,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.009277,0.9482,-0.249,-0.1106,0.03624,-0.1221,-3.9,-39.3,15.45,0.075035,0.08797,-0.7865,-0.6066,-1304823280,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.00293,0.9854,-0.1528,-0.08011,-0.1221,0.1926,0.50956,0.59646,0.47214,0.40208,-0.001404,-0.002182,0.004532,-1304785626,68
6,0.02344,0.9648,-0.2026,-0.07057,-0.2403,0.124,0.17349,0.22528,0.74111,0.6082,0.006546,-0.01479,-0.00264,-1304095403,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.01611,0.9531,-0.1792,-0.07629,0.02098,0.02289,0.50643,0.60624,0.47032,0.39345,0.01543,-0.03099,-0.00174,-1304365417,126
9,0.009766,0.9868,-0.1235,-0.007629,-0.267,0,0.45045,0.51742,0.54444,0.48266,0.0007782,-0.004868,0.004745,-1305081942,70
10,-0.0166,0.9712,-0.2275,-0.04387,-0.2365,0.08774,0.60074,0.74813,0.22422,0.17069,-0.002579,-0.004211,-0.007584,-1304796535,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,-0.0004883,0.9604,-0.1694,-0.1888,0.01717,-0.1106,7.65,-34.5,-3.15,0.60688,0.7183,0.26,0.2193,-1304630328,98
13,-0.01221,0.05176,1.012,0.3681,-0.206,-0.2098,0.88837,0.019935,0.016695,0.45839,-0.0008087,0.001038,0.01308,43939553,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.01465,0.9575,-0.2563,0.4997,-0.1469,-0.2441,-1.5,-39.15,12.75,0.075126,0.08803,-0.7865,-0.6066,-1304725413,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.01318,0.9712,-0.1592,0.04196,0.06104,0.1316,0.50951,0.5965,0.47213,0.40209,-0.01176,-0.01633,-0.001724,-1304715658,68
6,0.007324,0.9766,-0.2021,0.0515,0.1259,0.124,0.17222,0.22376,0.74164,0.60848,-0.009521,-0.003036,-0.001953,-1304025982,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.003418,0.9629,-0.1743,-0.1373,0.02098,-0.1602,0.50629,0.60606,0.4706,0.39358,0.002884,-0.02121,0.003235,-1304325328,126
9,0.01025,0.98,-0.1274,-0.1297,-0.08392,0.06104,0.4504,0.51718,0.54447,0.48292,0.001205,-0.01176,0.0004272,-1304962007,70
10,-0.0127,0.9775,-0.2192,-0.04387,0.1297,-0.1564,0.60071,0.74822,0.22407,0.17061,0.001205,0.002167,0.0008392,-1304644158,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
