ID,Acceleration x,Acceleration y,Acceleration z,Gyroscope x,Gyroscope y,Gyroscope z,Quaternion w,Quaternion x,Quaternion y,Quaternion z,Linear Acceleration x,Linear Acceleration y,Linear Acceleration z,Time,Battery
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.2109,0.9683,-0.007813,0.09918,1.448,0.5455,28.32,-21.561,5.9308,0.48534,0.3726,0.6078,0.5061,-855294343,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.03564,0.9824,-0.04932,0.003815,0.08202,-0.1583,0.43144,0.4827,0.54459,0.53318,-0.009171,-0.01482,0.009857,-854560769,68
6,0.08203,0.9819,-0.1113,0.6847,-0.4272,0.2918,0.17641,0.25627,0.70131,0.64138,0.0007477,-0.008087,0.003708,-854569513,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.05811,0.9736,0.03076,-0.01717,-0.2232,-0.04768,0.44735,0.39247,0.57437,0.56209,0.01459,-0.02319,-0.001358,-854597374,126
9,-0.3999,0.9058,-0.04395,-0.2079,-0.6886,0.9289,0.55474,0.35384,0.62957,0.41316,0.00621,-0.007034,-0.000824,-855180848,70
10,0.2422,0.9539,-0.2805,0.3128,0.6866,1.055,0.0025271,-0.19481,-0.7771,-0.59846,0.005096,0.02472,0.003174,-855166115,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.2861,0.9409,-0.02197,0.2041,0.1621,-0.6371,-5.4892,-30.962,22.634,0.037081,-0.1684,-0.6967,-0.6963,-855006896,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.1963,0.9517,-0.01123,0.5264,-0.2003,1.156,29.22,-20.961,6.8309,0.48498,0.3723,0.608,0.5065,-855224440,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.04248,0.98,-0.07129,-0.1183,-0.04005,0.2079,0.43141,0.48273,0.54457,0.5332,-0.002426,-0.01724,-0.01212,-854540825,68
6,0.08496,0.9897,-0.1177,0.3185,0.1831,-0.2575,0.17722,0.25709,0.70094,0.64123,0.003693,-0.0003052,-0.002838,-854509414,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.06396,0.9668,0.03516,0.04387,-0.04005,0.1354,0.44729,0.39245,0.57431,0.56222,0.00853,-0.03004,0.002853,-854537345,126
9,-0.4019,0.9097,-0.05322,-0.33,1.143,0.7458,0.55466,0.35382,0.62962,0.4132,0.004211,-0.003143,-0.009995,-855141006,70
10,0.2354,0.9529,-0.3025,-0.1144,-0.473,1.055,0.0024551,-0.19513,-0.77697,-0.59853,-0.002029,0.02377,-0.01897,-855124114,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.2681,0.9473,-0.02686,0.08202,0.5283,-1.308,-5.1892,-30.362,22.784,0.036939,-0.1684,-0.6967,-0.6963,-854978699,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.2012,0.9727,-0.01709,0.2213,0.1659,1.095,28.92,-22.011,7.5809,0.48487,0.3722,0.608,0.5066,-855211266,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.04102,0.979,-0.06543,0.06485,-0.04005,-0.03624,0.43137,0.48277,0.54456,0.53321,-0.003998,-0.01822,-0.00621,-854500729,68
6,0.06738,0.9775,-0.1045,0.01335,0.7935,0.1698,0.17764,0.25763,0.70082,0.64103,-0.01392,-0.01248,0.01054,-854418902,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.06104,0.9722,0.03418,-0.1392,0.02098,-0.1087,0.44719,0.39234,0.57435,0.56233,0.01141,-0.02467,0.001801,-854507939,126
9,-0.3965,0.9126,-0.04053,0.09727,0.4711,-0.7191,0.55469,0.35355,0.62956,0.41349,0.009567,-0.0002441,0.002167,-855010950,70
10,0.2402,0.9548,-0.2991,0.007629,-1.816,0.8717,0.0023739,-0.19514,-0.77702,-0.59846,0.002975,0.02574,-0.0154,-855106618,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.27,0.9204,-0.02051,0.2651,-0.1431,-1.369,-3.9892,-32.462,22.634,0.036726,-0.1683,-0.6967,-0.6964,-854949257,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.1895,0.9712,-0.009277,-0.206,1.265,0.7286,27.72,-22.911,5.6308,0.48485,0.3724,0.6079,0.5066,-855195038,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.04492,0.9731,-0.06201,0.37,0.02098,0.08583,0.4314,0.48274,0.5445,0.53327,-0.0001526,-0.02408,-0.002975,-854430825,68
6,0.07861,0.9868,-0.1147,0.8068,0.2441,0.04768,0.17779,0.25785,0.70075,0.64098,-0.002762,-0.003189,0.0003204,-854348832,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.06201,0.9634,0.04395,0.4101,0.5093,-0.04768,0.44715,0.39228,0.57426,0.56249,0.01025,-0.03346,0.01128,-854467350,126
9,-0.3965,0.9126,-0.04053,0.09727,0.4711,-0.7191,0.55469,0.35355,0.62956,0.41349,0.009567,-0.0002441,0.002167,-855010950,70
10,0.2388,0.9534,-0.2805,0.679,-0.04578,0.3223,0.0019044,-0.19581,-0.77684,-0.59848,0.00145,0.02428,0.003128,-855076016,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.2759,0.9556,-0.01855,0.5093,-0.2041,-1.247,-4.2892,-28.712,23.384,0.036282,-0.1685,-0.6967,-0.6964,-854928647,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.1895,0.9712,-0.009277,-0.206,1.265,0.7286,27.72,-22.911,5.6308,0.48485,0.3724,0.6079,0.5066,-855195038,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.04297,0.9761,-0.04199,0.4921,-0.1621,0.08583,0.43146,0.48268,0.5444,0.53338,-0.002151,-0.02118,0.01672,-854375296,68
6,0.07471,0.9863,-0.1162,2.821,1.099,0.1087,0.17755,0.25788,0.70135,0.64037,-0.0065,-0.003494,0.0005951,-854258953,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.06348,0.9814,0.03174,0.227,0.3872,0.2575,0.44687,0.39212,0.57435,0.56273,0.008545,-0.01541,-0.0009766,-854356758,126
9,-0.4209,0.9111,-0.04932,0.3414,-1.177,-0.4749,0.55463,0.35343,0.62965,0.41354,-0.01476,-0.001678,-0.006577,-854979135,70
10,0.2437,0.9333,-0.2893,-0.05341,-0.7172,-0.4101,0.0019299,-0.19553,-0.77689,-0.5985,0.006607,0.004166,-0.005707,-854976632,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.2725,0.9473,-0.02197,0.3872,-0.6924,-1.186,-4.8892,-30.812,23.084,0.036208,-0.1684,-0.6967,-0.6964,-854908652,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.2075,0.9629,-0.01807,-0.02289,2.058,0.7286,29.37,-22.311,5.6308,0.48478,0.3725,0.6079,0.5067,-855182421,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.05322,0.9883,-0.05811,0.06485,-0.04005,-0.09727,0.43136,0.48277,0.54438,0.5334,0.007874,-0.008942,0.0007324,-854275296,68
6,0.08252,0.998,-0.1167,1.6,0.3662,0.04768,0.17523,0.25692,0.70362,0.63891,0.000824,0.008911,0.005493,-854138834,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.06787,0.9775,0.03418,0.227,0.08202,-0.4139,0.44672,0.39191,0.5744,0.56296,0.004074,-0.01932,0.001236,-854306773,126
9,-0.397,0.9253,-0.04346,0.1583,0.1659,-0.1087,0.55463,0.35363,0.62955,0.41351,0.008911,0.01237,-0.0006714,-854941488,70
10,0.2578,0.9485,-0.2908,0.1297,-0.473,-1.204,0.0016417,-0.19585,-0.77679,-0.59853,0.02083,0.01927,-0.007248,-854936632,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.2832,0.9536,-0.03662,0.6924,0.04005,-0.8812,-4.2892,-30.212,22.634,0.035368,-0.1685,-0.6968,-0.6963,-854859139,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.2021,0.9888,-0.02344,-0.02289,0.4101,0.7896,27.42,-20.661,5.7809,0.48372,0.3718,0.6085,0.5075,-855112317,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.06104,0.9839,-0.05859,0.1259,0.2041,-0.3414,0.43137,0.48275,0.54423,0.53356,0.01543,-0.01335,-0.0001221,-854175202,68
6,0.06934,0.9844,-0.1274,1.478,0.5493,-0.01335,0.1763,0.2584,0.70408,0.63751,-0.01187,-0.00444,-0.002441,-854058823,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.06348,0.9717,0.03662,-0.0782,0.5093,-0.2918,0.4463,0.39149,0.57454,0.56343,0.008209,-0.02519,0.003357,-854206743,126
9,-0.3975,0.9048,-0.03857,0.1583,-0.1392,0.2575,0.55462,0.35398,0.62946,0.41336,0.008133,-0.008255,0.004486,-854851018,70
10,0.2432,0.9397,-0.2849,0.679,-1.511,-1.448,0.0010974,-0.19476,-0.7773,-0.59822,0.008438,0.01013,-0.0006561,-854844204,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.2822,0.9385,-0.01855,0.5093,0.5894,-0.9422,-4.8892,-30.062,23.084,0.03568,-0.1682,-0.6969,-0.6963,-854796877,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.2021,0.9888,-0.02344,-0.02289,0.4101,0.7896,27.42,-20.661,5.7809,0.48372,0.3718,0.6085,0.5075,-855112317,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.05029,0.9785,-0.06055,0.7362,0.08202,-0.2193,0.43134,0.48278,0.54419,0.53359,0.004547,-0.01872,-0.00209,-854045190,68
6,0.07861,0.9775,-0.1172,0.3796,-0.4883,0.2918,0.17542,0.25749,0.70482,0.6373,-0.002304,-0.01115,0.008972,-853989418,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.07178,0.978,0.03174,0.4101,0.5093,-0.658,0.44627,0.39157,0.57443,0.56352,-0.0003815,-0.01886,-0.001678,-854117353,126
9,-0.4014,0.8999,-0.04639,0.5245,-0.6886,0.07439,0.55456,0.35409,0.62949,0.41332,0.004105,-0.01317,-0.003113,-854710850,70
10,0.2554,0.9348,-0.2947,-0.4807,0.01526,-0.7153,0.0006776,-0.19483,-0.77746,-0.59799,0.02132,0.005264,-0.009842,-854746163,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.2803,0.938,-0.03564,-0.5283,-2.951,0.4005,-5.0392,-33.362,23.384,0.035082,-0.1686,-0.697,-0.6961,-854726996,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.2148,0.9644,-0.01367,-0.7553,1.02,1.095,27.27,-20.811,6.3808,0.48407,0.3723,0.6081,0.5072,-855071356,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.05908,0.9976,-0.05273,0.1869,0.2041,-0.09727,0.43124,0.48287,0.54412,0.53367,0.01299,0.0003357,0.005722,-853975813,68
6,0.07373,0.9834,-0.1294,-0.1316,-0.7343,0.2022,0.17477,0.25682,0.70518,0.63735,-0.007126,-0.005264,-0.002914,-853918909,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.06885,0.9741,0.03613,0.349,0.3262,-0.4139,0.4464,0.39165,0.57432,0.56347,0.002548,-0.02275,0.002609,-854067353,126
9,-0.4028,0.9126,-0.04248,0.3414,-0.9937,-0.536,0.55514,0.35442,0.62901,0.41298,0.002823,-0.0004272,4.578e-05,-854611488,70
10,0.2446,0.9504,-0.3044,-0.05341,-0.5951,0.6275,0.00015259,-0.19538,-0.77738,-0.59792,0.01074,0.02089,-0.01945,-854675957,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.2817,0.9434,-0.03369,-0.5283,0.1011,0.03433,-5.0392,-32.462,22.634,0.033852,-0.17,-0.6967,-0.6961,-854628742,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.209,0.9688,-0.01514,-0.145,0.5932,0.7896,29.37,-21.861,5.6308,0.48413,0.3723,0.6081,0.5072,-855056323,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.04199,0.9868,-0.04346,0.4921,-0.04005,0.08583,0.4313,0.48281,0.54404,0.53375,-0.00412,-0.01042,0.01472,-853905316,68
6,0.08984,0.9937,-0.1284,-0.1316,-0.246,-0.164,0.17534,0.25751,0.70508,0.63703,0.009033,0.005035,-0.001526,-853829414,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.06396,0.9697,0.02832,0.5322,0.3262,-0.2918,0.44608,0.39143,0.5744,0.5638,0.007111,-0.02716,-0.005386,-853965022,126
9,-0.4048,0.9014,-0.03857,0.4635,-1.055,-0.658,0.55589,0.35486,0.62843,0.41247,0.00116,-0.01157,0.003143,-854530918,70
10,0.2441,0.9597,-0.304,-0.1144,0.2594,0.7496,6.8239e-05,-0.1956,-0.77732,-0.59793,0.0101,0.0302,-0.01898,-854656016,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.2881,0.9297,-0.02197,0.2651,-0.5093,-0.6371,-3.5392,-31.712,23.384,0.034654,-0.1684,-0.6967,-0.6964,-854448751,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.2144,0.9717,-0.01465,-0.145,-0.1392,0.7286,29.82,-21.561,7.1308,0.48448,0.3726,0.6078,0.5069,-855014447,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.0459,0.9829,-0.06152,0.6752,-0.2232,0.0248,0.43131,0.4828,0.54401,0.53379,-0.0002594,-0.01433,-0.003433,-853775300,68
6,0.08203,0.9868,-0.1284,-0.3147,-0.001907,0.01907,0.17522,0.25733,0.70516,0.63705,0.001297,-0.001801,-0.001465,-853768839,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.07275,0.98,0.03271,0.4101,0.08202,-0.2308,0.44644,0.39191,0.57403,0.56355,-0.001938,-0.01692,-0.001068,-853866741,126
9,-0.4087,0.9175,-0.03418,-0.5131,-0.1392,0.01335,0.55614,0.35519,0.6281,0.41235,-0.002991,0.00441,0.007172,-854441509,70
10,0.2349,0.9382,-0.2932,0.4959,-0.5341,0.3223,0,-0.19566,-0.77738,-0.59782,0.0008698,0.008789,-0.00798,-854605938,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.2598,0.9404,-0.03613,0.2041,-0.4482,-0.576,-5.4892,-32.912,23.684,0.035112,-0.1671,-0.6967,-0.6967,-854182279,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.2148,0.9673,-0.01416,-0.08392,-0.01717,0.7286,29.67,-21.261,7.8808,0.48438,0.3725,0.6079,0.507,-855001272,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.05664,0.9897,-0.07129,0.7973,-0.1011,0.08583,0.43127,0.48283,0.54401,0.53378,0.01044,-0.007477,-0.01312,-853745232,68
6,0.08545,0.9863,-0.1191,0.1125,-0.8564,0.2022,0.17602,0.25821,0.70491,0.63675,0.004791,-0.002258,0.007996,-853688871,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.06104,0.9917,0.04834,0.4101,0.2041,-0.2308,0.44737,0.39286,0.57332,0.56287,0.009689,-0.005219,0.01442,-853737348,126
9,-0.4072,0.9175,-0.0415,0.3414,-2.337,0.5016,0.55645,0.35545,0.62754,0.41257,-0.002121,0.004105,-0.001205,-854309287,70
10,0.2363,0.947,-0.2947,-0.1144,0.3815,-1.081,0.00022632,-0.19483,-0.77741,-0.59806,0.002945,0.01724,-0.01001,-854365494,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.2734,0.9341,-0.03271,-0.8335,2.176,-0.6371,-5.4892,-31.412,23.384,0.035179,-0.1668,-0.6966,-0.697,-854073934,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.2007,0.9644,-0.01709,-0.145,0.1659,-0.003815,28.02,-21.561,6.6808,0.48432,0.3725,0.6079,0.5071,-854959266,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.04785,0.9824,-0.05371,0.1259,0.1431,-0.09727,0.43123,0.48288,0.54399,0.53381,0.001495,-0.0148,0.004486,-853645816,68
6,0.08301,0.9873,-0.1294,-0.2537,0.05913,0.1411,0.17623,0.25851,0.70481,0.63667,0.002274,-0.001282,-0.002213,-853608863,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.06934,0.9683,0.03076,0.1049,0.08202,-0.597,0.44712,0.39269,0.57349,0.56302,0.001312,-0.02866,-0.003052,-853685095,126
9,-0.3901,0.9131,-0.02393,0.4025,-2.703,0.5016,0.55771,0.3571,0.626,0.41179,0.01402,-0.0007782,0.01488,-854218641,70
10,0.2241,0.95,-0.2957,0.4349,0.5646,-0.4711,0.00020472,0.19518,0.77719,0.59824,-0.009064,0.01999,-0.01143,-854245454,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.271,0.9399,-0.02832,-1.078,-1.425,-0.0267,-4.2892,-32.462,22.934,0.034466,-0.1668,-0.6961,-0.6974,-853944510,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.209,0.9736,-0.01123,-0.7553,0.288,-0.4921,29.67,-19.911,7.2809,0.48445,0.3728,0.6077,0.507,-854889436,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.05176,0.979,-0.06201,0.6142,0.02098,-0.09727,0.43124,0.48286,0.5439,0.5339,0.00528,-0.01822,-0.004028,-853535257,68
6,0.08398,0.9868,-0.1299,0.0515,-0.246,0.08011,0.1757,0.25802,0.70507,0.63673,0.003174,-0.001724,-0.002472,-853539437,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.06689,0.9741,0.03516,0.349,0.2041,0.01335,0.4468,0.39261,0.5736,0.56321,0.003448,-0.02283,0.001495,-853576770,126
9,-0.4111,0.9097,-0.03125,-0.391,-2.52,0.01335,0.55849,0.35739,0.6253,0.41153,-0.006821,-0.004181,0.006226,-854139125,70
10,0.2324,0.9661,-0.2942,0.1907,-0.6561,-0.288,0.00030517,0.19509,0.77719,0.59826,-0.0005341,0.03603,-0.01001,-854215042,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.2642,0.9463,-0.02246,-1.566,-1.303,0.2785,-5.647,-32.002,23.532,0.034421,-0.1668,-0.6959,-0.6976,-853894474,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
