ID,Acceleration x,Acceleration y,Acceleration z,Gyroscope x,Gyroscope y,Gyroscope z,Quaternion w,Quaternion x,Quaternion y,Quaternion z,Linear Acceleration x,Linear Acceleration y,Linear Acceleration z,Time,Battery
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.8833,0.3569,-0.397,-34.81,20.31,7.992,36.449,-0.43965,-0.36261,0.55961,0.423,0.7121,-0.02791,-787495196,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.01465,1.083,0.02051,48.52,1.686,-49.82,0.5821,0.69574,0.35147,0.23146,0.1018,0.1108,0.2357,-786967082,68
6,0.06055,1.067,-0.1567,-9.037,-4.293,-1.076,0.26595,0.35028,0.63696,0.63313,-0.04419,0.07452,-0.0999,-787016101,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.2725,0.8716,0.2661,9.691,3.908,-7.454,0.62521,0.56338,0.24325,0.48222,0.03328,-0.06747,0.01926,-787448823,126
9,-0.5815,-0.7432,-0.3184,-27.06,-4.229,-7.555,0.14547,0.43771,0.70069,-0.54431,0.09883,-0.1077,0.04678,-787648363,70
10,0.8506,0.2097,-0.4148,47.43,-10.97,8.623,0.52388,-0.1377,-0.83891,-0.052925,-0.04297,0.2652,0.03069,-787286768,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1.086,0.3438,-0.4419,-48.38,34.83,-19.62,-22.108,17.816,32.402,0.43604,-0.359,-0.7981,-0.21,-787529644,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.6973,0.5225,-0.4023,-23.22,-11.13,19.16,35.699,-1.9397,-0.36261,0.56945,0.4177,0.7079,0.01442,-787327165,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.127,0.9429,0.7368,-3.298,112.3,-18.15,0.56551,0.69429,0.38522,0.22309,0.2529,-0.01425,0.9977,-786889402,68
6,-0.1362,1.115,-0.2588,0.4845,-7.772,2.831,0.27156,0.34899,0.63036,0.63805,-0.2392,0.1213,-0.2205,-786926682,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.2607,0.8374,0.355,2.367,-8.482,-14.96,0.62831,0.56388,0.2456,0.4764,0.0321,-0.1052,0.1115,-787366949,126
9,-0.5918,-0.7256,-0.2979,-30.97,-1.482,-9.508,0.14641,0.43415,0.70523,-0.54104,0.0845,-0.08958,0.07384,-787620155,70
10,0.8726,0.03442,-0.427,28.76,-44.91,18.69,0.51837,-0.13271,-0.84411,-0.034003,-0.01158,0.1146,0.03328,-787227383,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.8315,0.3501,-0.3794,-59.31,44.53,-27.61,-21.205,12.253,30.749,0.43967,-0.355,-0.7911,-0.234,-787489674,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.6631,0.5518,-0.4023,-18.46,-9.6,20.81,36.172,-2.3823,0.38348,0.57359,0.4198,0.703,0.0227,-787297757,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.332,1.051,0.3032,-90.15,127.4,15.18,0.5449,0.64999,0.43061,0.3085,0.4003,0.07674,0.519,-786818921,68
6,0.01953,1.025,-0.1855,3.963,24.39,-19.02,0.2712,0.33939,0.64455,0.62914,-0.05791,0.0298,-0.1243,-786816242,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.127,0.8042,0.2886,-24.92,25.27,-17.59,0.64898,0.54123,0.24844,0.47348,-0.0631,-0.1335,-0.002121,-787218800,126
9,-0.6177,-0.7124,-0.3145,-31.09,-2.459,-2.916,0.14739,0.43239,0.70806,-0.53848,0.05672,-0.0773,0.06218,-787600184,70
10,0.9546,-0.01636,-0.2961,15.14,-21.77,10.09,0.51076,-0.13213,-0.84911,-0.025855,0.08037,0.07471,0.1808,-787196825,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.7422,0.3477,-0.3027,-63.82,2.848,-22.67,-23.005,12.703,32.249,0.43632,-0.3529,-0.7871,-0.2561,-787459240,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.603,0.7095,-0.3325,-21.51,-9.233,32.89,34.522,-3.5823,-0.51651,0.58191,0.4309,0.6878,0.05139,-787187087,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.1426,1.053,0.1196,-114.6,9.621,35.32,0.57672,0.6039,0.4043,0.37315,-0.1269,0.05446,0.1759,-786738938,68
6,-0.1035,0.8809,-0.1055,0.6065,17.56,-10.11,0.26754,0.32628,0.65507,0.62678,-0.162,-0.1149,-0.03432,-786746114,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.3999,1.087,0.1924,-14.66,21.97,-42.61,0.68291,0.49491,0.27645,0.46073,-0.4783,0.1567,-0.1649,-787008800,126
9,-0.6167,-0.6904,-0.3516,-32.13,-0.1392,2.516,0.15331,0.42951,0.71486,-0.53009,0.05786,-0.06424,0.03944,-787550184,70
10,0.8638,-0.01245,-0.4373,1.228,-5.539,12.9,0.51056,-0.133,-0.84916,-0.023847,-0.009659,0.08287,0.04027,-787166888,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.7627,0.353,-0.3281,-61.87,-25.78,-13.7,-24.501,11.492,31.945,0.42511,-0.357,-0.7861,-0.2718,-787419210,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.522,0.7529,-0.3389,-27.55,-6.731,44.19,35.272,-5.0823,-0.51651,0.58811,0.4386,0.6757,0.07239,-787132049,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.0009766,1.054,0.04199,-106.9,23.78,27.39,0.60571,0.56447,0.37458,0.41735,-0.01837,0.05774,-0.04013,-786668797,68
6,-0.05322,0.9146,-0.09912,-6.29,8.646,-4.738,0.26826,0.31854,0.65766,0.62773,-0.1003,-0.08202,-0.03114,-786676695,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.04932,0.9697,0.356,47.41,36.56,-23.14,0.67907,0.48489,0.32304,0.44652,0.05504,0.02269,0.03491,-786877037,126
9,-0.6069,-0.4448,-0.604,-37.74,3.584,28.09,0.19366,0.44332,0.73525,-0.47473,0.09875,0.08157,-0.1297,-787350309,70
10,0.8516,-0.02417,-0.5017,-43.94,-11.52,14.67,0.49464,-0.14731,-0.85599,-0.030276,-0.00415,0.06973,0.007141,-787076788,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.813,0.3794,-0.3135,-67.18,-47.69,-12.54,-23.601,9.3915,32.095,0.40732,-0.3621,-0.7875,-0.2879,-787389144,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.5171,0.7822,-0.3369,-35.06,6.33,51.33,34.222,-5.3823,-0.81651,0.58946,0.4436,0.6696,0.08588,-787104055,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.1108,1.12,0.0957,-92.53,35.32,26.04,0.6277,0.52123,0.34848,0.46138,0.06735,0.1437,-0.1181,-786588812,68
6,0.03613,0.9634,-0.09229,-2.567,23.11,3.685,0.26434,0.31149,0.65879,0.63173,-0.009125,-0.03366,-0.0302,-786606232,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.00293,0.9497,0.1738,53.45,17.21,-24.12,0.66149,0.49603,0.35964,0.43249,0.04967,-0.01761,-0.07539,-786798819,126
9,-0.772,-0.2383,-0.6582,-88.53,11.27,53.05,0.24601,0.46906,0.75149,-0.39335,-0.0332,0.1221,-0.0887,-787200183,70
10,0.7852,-0.1365,-0.5374,-44.61,-39.05,11.74,0.48493,-0.15902,-0.85908,-0.039276,-0.06052,-0.04971,-0.01074,-787046794,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.8726,0.3921,-0.2969,-71.7,-32,-6.191,-21.051,8.6415,34.645,0.38528,-0.3718,-0.7864,-0.3081,-787339146,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.6289,0.7681,-0.2627,-49.1,9.26,44.86,34.7,-5.677,-0.67336,0.5924,0.4463,0.6617,0.1094,-787073802,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.1699,1.031,0.05518,-72.94,-0.4501,31.23,0.63551,0.49993,0.32531,0.49027,0.09322,0.07684,-0.2333,-786528909,68
6,0.02832,0.9844,-0.07373,-1.53,27.02,5.76,0.26026,0.30876,0.6598,0.63371,-0.01956,-0.01259,-0.01239,-786576200,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.103,0.9302,0.1392,42.28,29.91,-19.48,0.6285,0.51501,0.41608,0.4082,-0.0004578,-0.05687,0.01587,-786678723,126
9,-0.8721,-0.1118,-0.6772,-115.2,-20.1,72.58,0.32035,0.48396,0.75487,-0.30549,-0.09273,0.03934,-0.06914,-787090818,70
10,0.7979,-0.02124,-0.6394,-63.47,-28.37,8.379,0.47236,-0.1698,-0.86346,-0.049888,-0.03481,0.05302,-0.09062,-787006888,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.7676,0.3169,-0.4199,-65.53,-27.61,-24.5,-21.198,3.0803,35.54,0.3531,-0.379,-0.7806,-0.3498,-787259091,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.6582,0.8369,-0.2563,-53.12,-4.29,43.82,34.25,-8.077,-1.8734,0.59877,0.4473,0.6499,0.1382,-787019183,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.1587,0.9712,-0.03613,-50.05,-21.02,43.32,0.63903,0.49368,0.29304,0.51191,0.0278,0.04022,-0.3769,-786458829,68
6,-0.02051,0.9673,-0.01416,-1.225,32.63,7.713,0.24496,0.29798,0.66233,0.64228,-0.07878,-0.0295,0.04079,-786496203,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.125,0.9756,0.07324,32.03,16.24,-18.56,0.61949,0.518,0.43311,0.40042,-0.00322,-0.01303,-0.01495,-786628726,126
9,-0.9175,-0.1235,-0.6074,-119.2,-15.15,81.56,0.34218,0.48667,0.75311,-0.2809,-0.1287,-0.03348,0.0006104,-787070202,70
10,0.7368,-0.02905,-0.6804,-76.65,-24.09,6.365,0.46619,-0.17615,-0.865,-0.058465,-0.09027,0.03404,-0.1219,-786994922,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.7651,0.3486,-0.4302,-70.72,-35.79,-11.5,-18.947,0.68613,36.294,0.32948,-0.3881,-0.7764,-0.3715,-787209153,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.668,0.8496,-0.2319,-57.03,-3.496,43.03,33.8,-9.127,-0.82335,0.60341,0.4465,0.643,0.1522,-786992054,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.02295,0.8638,-0.2354,-28.38,-21.81,39.59,0.63776,0.49704,0.27923,0.51791,-0.1357,-0.05945,-0.5853,-786423230,68
6,-0.02148,0.9702,-0.0166,0.1793,28.91,5.394,0.23706,0.29091,0.66427,0.64647,-0.08266,-0.02657,0.03517,-786456137,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.1743,0.9561,-0.02344,25.19,5.129,-13.19,0.60813,0.52358,0.4565,0.38425,-0.02147,-0.03157,-0.05836,-786527061,126
9,-0.9946,0.2153,-0.5864,-119.9,12.01,89.8,0.45351,0.50545,0.72142,-0.13567,-0.2031,-0.04736,-0.03458,-786920105,70
10,0.623,-0.1008,-0.7439,-99.85,-39.66,-7.551,0.44588,-0.19372,-0.86977,-0.084619,-0.1853,-0.07527,-0.1558,-786946751,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.8184,0.3169,-0.4873,-70.54,-48.36,-14.06,-19.997,0.38612,35.544,0.31497,-0.3934,-0.775,-0.3813,-787187462,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.668,0.8496,-0.2319,-57.03,-3.496,43.03,33.8,-9.127,-0.82335,0.60341,0.4465,0.643,0.1522,-786992054,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.2598,0.8062,-0.3965,-0.246,-25.11,31.66,0.636,0.50106,0.27074,0.52072,0.08234,-0.1131,-0.7478,-786401392,68
6,-0.03418,0.9756,-0.008301,-0.003815,28.18,5.76,0.23554,0.28947,0.66467,0.64725,-0.09576,-0.02119,0.04288,-786446213,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.2378,0.9521,-0.01855,23.91,2.26,-8.919,0.59658,0.52996,0.47581,0.36992,-0.06215,-0.0322,-0.004028,-786421832,126
9,-0.8423,0.3188,-0.3423,-117.3,5.903,80.95,0.51994,0.5078,0.68685,-0.0064051,-0.1215,-0.2004,0.117,-786808416,70
10,0.5991,-0.06616,-0.8665,-129.8,-64.8,-17.07,0.42109,-0.20801,-0.87567,-0.11235,-0.1851,-0.08774,-0.2463,-786916772,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.8628,0.3613,-0.4761,-67.3,-50.19,-8.144,-18.347,-1.7139,35.694,0.29971,-0.4005,-0.7734,-0.3895,-787159720,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.7925,0.728,-0.1265,-60.69,-13.75,37.9,34.403,-11.226,-3.8238,0.61366,0.4426,0.6289,0.1789,-786935071,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.165,0.8804,-0.3657,86.42,-68.02,-6.855,0.62697,0.53581,0.27191,0.49587,-0.3555,-0.06116,-0.6437,-786343240,68
6,-0.04395,0.9849,0.02881,-11.54,19.39,11.86,0.22352,0.27731,0.6647,0.65675,-0.111,-0.01218,0.06625,-786351232,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.1416,1.034,0.08594,28,-21.67,-13.8,0.58057,0.54888,0.49225,0.34547,0.3339,0.05626,0.1731,-786281344,126
9,-0.8491,0.3525,-0.3457,-112.8,7.917,76.8,0.52428,0.50703,0.68414,0.0021141,-0.1339,-0.182,0.1045,-786800094,70
10,0.6377,0.001221,-0.9446,-160.8,-71.4,-34.65,0.35033,-0.23939,-0.88718,-0.18129,-0.07071,-0.1527,-0.2558,-786847227,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.8174,0.415,-0.5225,-65.23,-44.94,-12.54,-18.197,-3.5163,35.841,0.28981,-0.4047,-0.7722,-0.395,-787139228,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.8062,0.7241,-0.07178,-59.29,-20.22,42.23,33.353,-12.276,-3.2238,0.62582,0.4376,0.6154,0.1953,-786893949,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.02588,1.227,0.1479,48.09,17.19,10.78,0.60107,0.55569,0.29968,0.49001,-0.1584,0.2649,-0.05484,-786251321,68
6,0.1328,1.177,-0.03613,-32.66,-9.298,12.35,0.21918,0.27946,0.6492,0.6726,0.04147,0.181,-0.03699,-786271263,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.2173,0.8677,0.2783,-37.98,-47.12,54.44,0.53668,0.53791,0.50801,0.40565,0.3262,-0.1218,0.3732,-786131831,126
9,-0.8213,0.4722,-0.3457,-96.89,6.208,61.41,0.53959,0.50297,0.67439,0.032547,-0.1262,-0.1145,0.06987,-786760184,70
10,0.6406,0.07446,-0.9211,-151.5,-65.96,-39.66,0.28942,-0.26084,-0.88505,-0.25472,-0.004562,-0.2254,-0.2184,-786784990,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.8174,0.415,-0.5225,-65.23,-44.94,-12.54,-18.197,-3.5163,35.841,0.28981,-0.4047,-0.7722,-0.395,-787139228,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.7817,0.8794,-0.08398,-44.82,13.47,67.2,33.203,-13.176,-5.7738,0.64158,0.436,0.5814,0.2454,-786809204,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.1187,1.138,0.07959,45.41,-6.554,2.178,0.58947,0.56689,0.3077,0.4863,-0.06993,0.1706,-0.08832,-786203052,68
6,0.1592,0.895,-0.1396,-4.276,-10.52,10.34,0.22129,0.28567,0.63372,0.68397,0.04887,-0.0983,-0.1732,-786109031,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.05273,0.998,0.2231,-85.65,37.84,49.19,0.56665,0.5326,0.43877,0.45025,-0.03506,-0.0006561,0.1755,-786041836,126
9,-0.8589,0.5444,-0.334,-78.09,12.25,37.86,0.56083,0.49048,0.66162,0.08461,-0.1998,-0.1177,0.02264,-786690288,70
10,0.5884,0.28,-0.968,-141.6,-70.6,-40.57,0.24722,-0.27155,-0.88004,-0.30113,-0.01028,-0.1157,-0.2716,-786736692,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.7734,0.4629,-0.5557,-72.37,-41.95,-21.69,-16.397,-6.2163,35.841,0.26878,-0.4101,-0.7704,-0.4076,-787109727,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.8433,0.8984,-0.08447,-36.95,0.7763,69.94,30.956,-13.476,-3.9748,0.64053,0.4389,0.5734,0.2613,-786782108,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.1899,1.009,0.1729,46.32,-19.8,-3.254,0.58159,0.58045,0.31278,0.47644,0.0006866,0.03558,0.04237,-786163226,68
6,0.2012,0.9492,-0.09521,6.527,-13.14,-0.3433,0.22079,0.3069,0.62879,0.67948,0.06177,-0.04079,-0.1161,-785981259,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.08154,1.028,0.04492,-85.58,-18.86,43.21,0.57152,0.49714,0.4045,0.51244,-0.1287,0.04503,-0.1335,-785951261,126
9,-0.7827,0.5068,-0.3286,-66.37,4.255,31.32,0.5703,0.48367,0.65605,0.10209,-0.1332,-0.1788,6.104e-05,-786660751,70
10,0.4966,0.446,-1.027,-126.6,-60.84,-38.19,0.18272,-0.28536,-0.86482,-0.3705,-0.0309,-0.0905,-0.3684,-786666881,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.5996,0.6968,-0.7061,-93.91,-35.48,-23.83,-14.896,-9.6649,37.344,0.22093,-0.4228,-0.7588,-0.4434,-787029802,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.5527,0.7681,0.02441,-15.83,-6.853,60.24,32.606,-18.576,-6.9748,0.64278,0.4514,0.5473,0.2892,-786712045,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.2095,0.9409,0.06006,42.54,-9.239,-11.07,0.56553,0.60743,0.32742,0.45166,0.0311,-0.04189,0.01242,-786063729,68
